fips	state	county	percent_less_than_18_years_of_age	percent_65_and_over
16000	Idaho		25.47998869	15.86368321
16001	Idaho	Ada	23.77554972	14.42487329
16003	Idaho	Adams	17.74117647	28.72941177
16005	Idaho	Bannock	26.22162547	14.23030136
16007	Idaho	Bear Lake	26.72727273	20.62809917
16009	Idaho	Benewah	22.58833731	22.46910904
16011	Idaho	Bingham	30.78337226	14.26377714
16013	Idaho	Blaine	22.07866909	19.62302553
16015	Idaho	Boise	16.9111868	25.13754257
16017	Idaho	Bonner	19.70398194	24.53327967
16019	Idaho	Bonneville	30.75632841	13.30121348
16021	Idaho	Boundary	23.10847004	22.52259792
16023	Idaho	Butte	23.97548832	23.43929529
16025	Idaho	Camas	23.33629104	22.44897959
16027	Idaho	Canyon	28.46858375	13.76381997
16029	Idaho	Caribou	28.61189802	17.47875354
16031	Idaho	Cassia	31.72980221	14.20968823
16033	Idaho	Clark	23.23943662	17.7230047
16035	Idaho	Clearwater	16.63621832	27.27791733
16037	Idaho	Custer	17.35981308	29.04205608
16039	Idaho	Elmore	25.51084046	13.47811732
16041	Idaho	Franklin	31.91024333	14.15561708
16043	Idaho	Fremont	25.74422843	16.80589307
16045	Idaho	Gem	22.84790745	21.90654418
16047	Idaho	Gooding	27.46775467	17.28744406
16049	Idaho	Idaho	19.7359656	27.89317507
16051	Idaho	Jefferson	34.10441931	11.49835253
16053	Idaho	Jerome	30.78909015	12.97938788
16055	Idaho	Kootenai	22.80053249	18.99012415
16057	Idaho	Latah	18.99636219	13.46987592
16059	Idaho	Lemhi	18.69111921	30.26001759
16061	Idaho	Lewis	22.63662264	26.36622637
16063	Idaho	Lincoln	28.89925373	14.14179105
16065	Idaho	Madison	26.88021575	6.96621209
16067	Idaho	Minidoka	28.35534214	16.26410564
16069	Idaho	Nez Perce	21.20372204	19.94902
16071	Idaho	Oneida	28.27540107	20.32085562
16073	Idaho	Owyhee	25.99846062	17.80552467
16075	Idaho	Payette	26.20270901	18.38987729
16077	Idaho	Power	31.24356334	15.43511844
16079	Idaho	Shoshone	20.55329791	22.84307596
16081	Idaho	Teton	24.59621993	12.51718213
16083	Idaho	Twin Falls	27.50548902	15.39480257
16085	Idaho	Valley	18.11430124	25.10642152
16087	Idaho	Washington	22.66509202	25.13532133
17000	Illinois		22.42561855	15.64200994
17001	Illinois	Adams	22.49775464	20.23108188
17003	Illinois	Alexander	23.06930693	21.91419142
17005	Illinois	Bond	19.44678292	18.55682502
17007	Illinois	Boone	24.79235493	15.83515314
17009	Illinois	Brown	15.8785845	13.9261745
17011	Illinois	Bureau	21.45303549	21.91677022
17013	Illinois	Calhoun	20.63723449	23.34443982
17015	Illinois	Carroll	19.37534936	25.51006149
17017	Illinois	Cass	23.80097879	17.84665579
17019	Illinois	Champaign	18.77961549	12.82484773
17021	Illinois	Christian	20.23820459	19.93509078
17023	Illinois	Clark	22.69812773	19.85765581
17025	Illinois	Clay	22.93820267	20.31992756
17027	Illinois	Clinton	21.1270225	17.2241558
17029	Illinois	Coles	18.08391471	16.91854181
17031	Illinois	Cook	21.80626438	14.6350357
17033	Illinois	Crawford	19.89152975	18.91317063
17035	Illinois	Cumberland	22.16876388	19.58734271
17037	Illinois	DeKalb	21.40518326	12.64799362
17039	Illinois	De Witt	21.35836134	19.2212569
17041	Illinois	Douglas	24.88834129	18.09127779
17043	Illinois	DuPage	22.6744017	15.50072206
17045	Illinois	Edgar	20.39170507	21.75691244
17047	Illinois	Edwards	22.41864831	21.51126408
17049	Illinois	Effingham	23.69036483	17.66545837
17051	Illinois	Fayette	21.09170714	18.98580501
17053	Illinois	Ford	22.89656212	18.75
17055	Illinois	Franklin	22.25265497	20.49559443
17057	Illinois	Fulton	19.77958903	20.62621972
17059	Illinois	Gallatin	20.838276	23.28983788
17061	Illinois	Greene	21.26648267	19.55688439
17063	Illinois	Grundy	25.31193597	14.07243192
17065	Illinois	Hamilton	21.97721426	21.84245988
17067	Illinois	Hancock	20.92580139	23.16745124
17069	Illinois	Hardin	18.15856778	25.70332481
17071	Illinois	Henderson	18.11000149	25.13042182
17073	Illinois	Henry	22.36096965	20.33204319
17075	Illinois	Iroquois	21.60556441	21.56209245
17077	Illinois	Jackson	18.2396071	15.70386109
17079	Illinois	Jasper	22.99448549	19.37363438
17081	Illinois	Jefferson	22.13643575	19.14066631
17083	Illinois	Jersey	20.39181581	19.49924475
17085	Illinois	Jo Daviess	18.80089862	28.10072077
17087	Illinois	Johnson	18.48908157	21.48362235
17089	Illinois	Kane	25.45955194	13.66656933
17091	Illinois	Kankakee	22.74321966	16.85995783
17093	Illinois	Kendall	28.46577806	10.2583747
17095	Illinois	Knox	19.63002874	21.59163474
17097	Illinois	Lake	24.09792932	14.24164422
17099	Illinois	LaSalle	21.53248652	18.93173718
17101	Illinois	Lawrence	18.6869648	17.43101808
17103	Illinois	Lee	19.6943576	19.60085323
17105	Illinois	Livingston	21.45353877	19.20527949
17107	Illinois	Logan	19.35695765	18.27139153
17109	Illinois	McDonough	17.07895176	17.63979302
17111	Illinois	McHenry	23.46177529	14.59117866
17113	Illinois	McLean	21.48725901	13.2270234
17115	Illinois	Macon	22.10825884	20.01680801
17117	Illinois	Macoupin	21.2830755	19.87509103
17119	Illinois	Madison	21.83913696	17.19913333
17121	Illinois	Marion	23.22700691	19.69165338
17123	Illinois	Marshall	19.94971389	23.46107161
17125	Illinois	Mason	20.78142278	22.19683008
17127	Illinois	Massac	22.07386364	21.00142046
17129	Illinois	Menard	21.98079427	19.35221354
17131	Illinois	Mercer	21.39606436	21.66527787
17133	Illinois	Monroe	22.09989806	17.76612786
17135	Illinois	Montgomery	20.06573197	20.1531415
17137	Illinois	Morgan	18.86037203	20.01118437
17139	Illinois	Moultrie	25.40599307	18.9033091
17141	Illinois	Ogle	22.42601575	18.74791352
17143	Illinois	Peoria	23.59581666	17.06113907
17145	Illinois	Perry	19.38698404	18.63134032
17147	Illinois	Piatt	22.54818248	19.35838009
17149	Illinois	Pike	22.33040805	20.95317404
17151	Illinois	Pope	12.1320038	27.9677113
17153	Illinois	Pulaski	21.5815486	22.40527183
17155	Illinois	Putnam	20.05226481	22.61324042
17157	Illinois	Randolph	19.32037625	18.60088457
17159	Illinois	Richland	23.26968217	20.47833534
17161	Illinois	Rock Island	22.2774382	19.28671494
17163	Illinois	St. Clair	23.39432849	15.80523943
17165	Illinois	Saline	21.66820045	20.26687861
17167	Illinois	Sangamon	22.18963081	17.85889797
17169	Illinois	Schuyler	18.16997249	22.78847546
17171	Illinois	Scott	21.57937475	19.87413723
17173	Illinois	Shelby	21.35136378	22.52426291
17175	Illinois	Stark	21.50359315	22.29592777
17177	Illinois	Stephenson	21.35946194	22.72920251
17179	Illinois	Tazewell	22.66716039	18.76473611
17181	Illinois	Union	21.02012945	21.35858916
17183	Illinois	Vermilion	23.55284743	19.34223889
17185	Illinois	Wabash	22.55606546	20.66845614
17187	Illinois	Warren	21.92343823	19.53381869
17189	Illinois	Washington	21.38620936	20.11432655
17191	Illinois	Wayne	22.7038942	21.53441097
17193	Illinois	White	21.86608123	21.60995243
17195	Illinois	Whiteside	21.93218998	20.85355769
17197	Illinois	Will	24.86501712	13.05860092
17199	Illinois	Williamson	21.84591983	18.95878072
17201	Illinois	Winnebago	23.40529638	17.53689969
17203	Illinois	Woodford	24.04388633	18.09531238
18000	Indiana		23.43333217	15.76569388
18001	Indiana	Adams	31.29980918	15.50117858
18003	Indiana	Allen	25.68449265	14.57782183
18005	Indiana	Bartholomew	23.79249091	16.29789857
18007	Indiana	Benton	24.78909049	17.83196579
18009	Indiana	Blackford	21.76865046	21.62615256
18011	Indiana	Boone	26.44517082	13.36437857
18013	Indiana	Brown	17.93356965	24.07772089
18015	Indiana	Carroll	22.11457247	19.62041039
18017	Indiana	Cass	23.05888552	17.79212225
18019	Indiana	Clark	22.47443763	15.78391275
18021	Indiana	Clay	23.01872373	17.86396637
18023	Indiana	Clinton	26.21395349	16.67906977
18025	Indiana	Crawford	21.5476416	19.52074257
18027	Indiana	Daviess	29.2997858	15.3256705
18029	Indiana	Dearborn	22.3168173	17.71102324
18031	Indiana	Decatur	24.46443234	16.73882212
18033	Indiana	DeKalb	24.20071253	16.23791237
18035	Indiana	Delaware	18.3616213	17.14006901
18037	Indiana	Dubois	24.14424997	17.45565606
18039	Indiana	Elkhart	27.51751314	14.73146527
18041	Indiana	Fayette	21.58198464	20.39310973
18043	Indiana	Floyd	22.63920495	16.13376017
18045	Indiana	Fountain	21.82129533	20.07216684
18047	Indiana	Franklin	23.0075651	18.41572836
18049	Indiana	Fulton	23.39239498	19.51025284
18051	Indiana	Gibson	23.45151262	17.56546694
18053	Indiana	Grant	20.63667799	19.2216695
18055	Indiana	Greene	21.93026308	19.52133975
18057	Indiana	Hamilton	26.97872676	12.37919815
18059	Indiana	Hancock	23.39327579	16.2473314
18061	Indiana	Harrison	22.53283767	17.70012392
18063	Indiana	Hendricks	25.01661587	13.85613949
18065	Indiana	Henry	20.46156077	18.92233432
18067	Indiana	Howard	22.67926086	19.49348032
18069	Indiana	Huntington	21.55629139	17.19094923
18071	Indiana	Jackson	24.56303416	16.3632654
18073	Indiana	Jasper	23.20647288	17.59664369
18075	Indiana	Jay	25.53939511	17.87227894
18077	Indiana	Jefferson	20.38002981	17.99552906
18079	Indiana	Jennings	23.03791967	16.43910036
18081	Indiana	Johnson	24.78028485	14.57449192
18083	Indiana	Knox	21.46903374	17.83981569
18085	Indiana	Kosciusko	23.84175237	16.7296834
18087	Indiana	LaGrange	32.49173659	13.63590135
18089	Indiana	Lake	23.36734715	16.53637097
18091	Indiana	LaPorte	21.41772796	17.90067905
18093	Indiana	Lawrence	21.76578786	20.01839362
18095	Indiana	Madison	21.62741725	18.29205267
18097	Indiana	Marion	24.63793772	12.60728838
18099	Indiana	Marshall	25.06054316	17.86239405
18101	Indiana	Martin	22.30596065	19.84927082
18103	Indiana	Miami	21.05884668	17.68212107
18105	Indiana	Monroe	15.63195546	13.10195553
18107	Indiana	Montgomery	22.90460544	17.92625046
18109	Indiana	Morgan	22.59969194	16.93479377
18111	Indiana	Newton	21.08343444	19.4704161
18113	Indiana	Noble	24.41302701	16.04182446
18115	Indiana	Ohio	19.0109514	22.09103354
18117	Indiana	Orange	22.70511571	19.53922726
18119	Indiana	Owen	21.07459823	19.28040297
18121	Indiana	Parke	21.54545992	19.38323389
18123	Indiana	Perry	21.00827139	18.79384358
18125	Indiana	Pike	21.98227236	20.04029009
18127	Indiana	Porter	22.0668184	16.39385827
18129	Indiana	Posey	22.0321065	18.79013313
18131	Indiana	Pulaski	22.28727244	19.59258962
18133	Indiana	Putnam	19.58760158	16.57799307
18135	Indiana	Randolph	22.76769547	20.30099392
18137	Indiana	Ripley	23.68264208	17.82771798
18139	Indiana	Rush	22.73900258	18.34003481
18141	Indiana	St. Joseph	23.63805577	15.80043653
18143	Indiana	Scott	22.63589915	16.64712288
18145	Indiana	Shelby	22.80627004	17.14170386
18147	Indiana	Spencer	21.84286909	19.34373001
18149	Indiana	Starke	22.79921517	18.60039241
18151	Indiana	Steuben	20.58347308	20.19025039
18153	Indiana	Sullivan	19.23151281	17.97003383
18155	Indiana	Switzerland	24.6804143	17.3089484
18157	Indiana	Tippecanoe	20.71142928	11.64011023
18159	Indiana	Tipton	20.72316235	20.86197779
18161	Indiana	Union	20.23589598	19.36904931
18163	Indiana	Vanderburgh	21.5760275	16.89358692
18165	Indiana	Vermillion	21.82957555	20.04005427
18167	Indiana	Vigo	20.45424916	16.31218222
18169	Indiana	Wabash	20.81841432	20.86317136
18171	Indiana	Warren	22.44947356	20.22267941
18173	Indiana	Warrick	23.84803491	17.49644381
18175	Indiana	Washington	22.84650897	17.05615002
18177	Indiana	Wayne	21.95310604	19.15645474
18179	Indiana	Wells	24.75359853	18.30816138
18181	Indiana	White	23.39949447	20.11353748
18183	Indiana	Whitley	23.18189822	17.97264777
19000	Iowa		23.15378413	17.10409376
19001	Iowa	Adair	21.63386663	22.69573836
19003	Iowa	Adams	21.06995885	23.07270233
19005	Iowa	Allamakee	23.51069983	22.72267207
19007	Iowa	Appanoose	22.30441425	22.69839994
19009	Iowa	Audubon	20.43225572	24.73665093
19011	Iowa	Benton	23.35231261	18.59059356
19013	Iowa	Black Hawk	21.75850402	16.40308743
19015	Iowa	Boone	21.28216807	18.42404919
19017	Iowa	Bremer	22.31530845	19.58552131
19019	Iowa	Buchanan	26.09085334	17.85933299
19021	Iowa	Buena Vista	25.46040052	16.09137567
19023	Iowa	Butler	22.49810854	22.33303528
19025	Iowa	Calhoun	21.47644087	22.94050933
19027	Iowa	Carroll	24.50630148	20.31854719
19029	Iowa	Cass	22.32791957	23.17865429
19031	Iowa	Cedar	22.10232458	19.70258227
19033	Iowa	Cerro Gordo	20.67906301	21.774099
19035	Iowa	Cherokee	21.80019433	24.03497924
19037	Iowa	Chickasaw	23.52892009	20.77064527
19039	Iowa	Clarke	25.78796562	18.49729386
19041	Iowa	Clay	22.63542829	20.72641626
19043	Iowa	Clayton	21.1038961	23.7696514
19045	Iowa	Clinton	22.79117761	19.69130229
19047	Iowa	Crawford	25.1952442	17.51952442
19049	Iowa	Dallas	27.76779774	11.99046352
19051	Iowa	Davis	29.35566153	17.88843296
19053	Iowa	Decatur	21.88846641	20.07604563
19055	Iowa	Delaware	23.61591189	19.28642568
19057	Iowa	Des Moines	22.49987225	20.82375185
19059	Iowa	Dickinson	19.16865854	26.14702967
19061	Iowa	Dubuque	22.75280319	17.97447705
19063	Iowa	Emmet	20.65276127	21.38765806
19065	Iowa	Fayette	20.8138352	21.50050865
19067	Iowa	Floyd	23.09498128	21.80699194
19069	Iowa	Franklin	23.20229158	20.98972738
19071	Iowa	Fremont	22.40812241	22.65122265
19073	Iowa	Greene	23.13773522	22.07994655
19075	Iowa	Grundy	22.90312094	20.87938882
19077	Iowa	Guthrie	22.39738806	22.45335821
19079	Iowa	Hamilton	22.6658641	20.49892991
19081	Iowa	Hancock	21.70463032	22.47012696
19083	Iowa	Hardin	19.96087266	22.02987906
19085	Iowa	Harrison	23.19230225	19.70425923
19087	Iowa	Henry	21.59764788	18.96646235
19089	Iowa	Howard	24.79590726	20.87732666
19091	Iowa	Humboldt	23.41049544	21.52508642
19093	Iowa	Ida	24.20698728	22.20435609
19095	Iowa	Iowa	23.28232452	18.96412862
19097	Iowa	Jackson	22.28797859	20.89851791
19099	Iowa	Jasper	22.46749401	19.13748082
19101	Iowa	Jefferson	15.54866438	22.4090093
19103	Iowa	Johnson	19.95438318	11.72550575
19105	Iowa	Jones	21.39895874	20.59872734
19107	Iowa	Keokuk	22.94376528	21.43765281
19109	Iowa	Kossuth	21.92111618	23.73222431
19111	Iowa	Lee	21.42710322	20.3112612
19113	Iowa	Linn	23.24387253	15.80370857
19115	Iowa	Louisa	22.61616976	18.48867401
19117	Iowa	Lucas	23.22729902	21.76980914
19119	Iowa	Lyon	28.33799001	18.1187029
19121	Iowa	Madison	24.90614807	16.98566066
19123	Iowa	Mahaska	23.93636364	18.30454546
19125	Iowa	Marion	23.62379142	17.83159218
19127	Iowa	Marshall	25.28451014	18.1886396
19129	Iowa	Mills	23.58759875	18.41598619
19131	Iowa	Mitchell	23.61623616	21.15621156
19133	Iowa	Monona	22.07627607	24.61113032
19135	Iowa	Monroe	23.72272144	19.96148909
19137	Iowa	Montgomery	22.73318005	21.43356993
19139	Iowa	Muscatine	24.90391111	16.64376063
19141	Iowa	O'Brien	23.78612717	20.65751445
19143	Iowa	Osceola	23.85761589	21.50662252
19145	Iowa	Page	19.33897305	22.32277526
19147	Iowa	Palo Alto	22.81330496	21.92854743
19149	Iowa	Plymouth	24.9930265	18.37417812
19151	Iowa	Pocahontas	22.90801187	23.02670623
19153	Iowa	Polk	24.90024712	13.06044285
19155	Iowa	Pottawattamie	23.55318444	17.46442432
19157	Iowa	Poweshiek	19.48232526	20.78720787
19159	Iowa	Ringgold	23.49033816	24.53703704
19161	Iowa	Sac	22.38913469	23.490071
19163	Iowa	Scott	23.70688411	16.24048522
19165	Iowa	Shelby	22.48229401	22.61185006
19167	Iowa	Sioux	27.02168495	15.85837463
19169	Iowa	Story	16.55878905	12.04016105
19171	Iowa	Tama	24.1067203	19.72905821
19173	Iowa	Taylor	23.50185754	22.11274431
19175	Iowa	Union	22.20244356	20.58418966
19177	Iowa	Van Buren	22.80626781	22.45014245
19179	Iowa	Wapello	22.52804999	18.00028405
19181	Iowa	Warren	24.7904262	15.7180351
19183	Iowa	Washington	24.80917754	19.29452148
19185	Iowa	Wayne	25.38665834	22.12154351
19187	Iowa	Webster	21.73277834	18.34220029
19189	Iowa	Winnebago	22.04791786	21.51549724
19191	Iowa	Winneshiek	18.51814868	20.6899995
19193	Iowa	Woodbury	26.07983304	15.08791777
19195	Iowa	Worth	20.66282034	20.5420636
19197	Iowa	Wright	23.95587076	22.72655634
20000	Kansas		24.24728792	15.87635948
20001	Kansas	Allen	22.42044359	20.70877531
20003	Kansas	Anderson	25.34907337	21.27443514
20005	Kansas	Atchison	23.3495955	17.16173655
20007	Kansas	Barber	22.8980322	22.96511628
20009	Kansas	Barton	23.77159052	19.21795412
20011	Kansas	Bourbon	25.68757251	19.71609909
20013	Kansas	Brown	25.25526151	20.50427172
20015	Kansas	Butler	25.45645173	15.17112259
20017	Kansas	Chase	19.96957018	25.14263979
20019	Kansas	Chautauqua	19.88516168	26.74524025
20021	Kansas	Cherokee	23.03272546	19.30052461
20023	Kansas	Cheyenne	21.31578947	26.95488722
20025	Kansas	Clark	24.08977556	21.94513716
20027	Kansas	Clay	23.54632987	22.98361886
20029	Kansas	Cloud	22.36224081	21.59468439
20031	Kansas	Coffey	21.81464837	21.45026114
20033	Kansas	Comanche	23.74141876	25.57208238
20035	Kansas	Cowley	23.62144358	18.22931456
20037	Kansas	Crawford	21.75863041	15.51808094
20039	Kansas	Decatur	19.43573668	28.14350401
20041	Kansas	Dickinson	23.71640754	19.75743976
20043	Kansas	Doniphan	21.16636293	19.55219995
20045	Kansas	Douglas	18.18982839	12.31430548
20047	Kansas	Edwards	23.34152334	21.27062127
20049	Kansas	Elk	21.6507177	29.06698565
20051	Kansas	Ellis	21.58829676	15.38140021
20053	Kansas	Ellsworth	18.35054874	20.93285991
20055	Kansas	Finney	30.14940865	11.01854634
20057	Kansas	Ford	30.1375118	11.1898017
20059	Kansas	Franklin	23.76029027	16.62830167
20061	Kansas	Geary	30.76946677	8.645763024
20063	Kansas	Gove	23.96630934	24.31087289
20065	Kansas	Graham	19.42215088	27.44783307
20067	Kansas	Grant	30.76608506	13.67230098
20069	Kansas	Gray	28.99055196	15.08370628
20071	Kansas	Greeley	25.99837001	20.7008965
20073	Kansas	Greenwood	21.75061932	24.92155244
20075	Kansas	Hamilton	28.73034139	14.00076717
20077	Kansas	Harper	24.91827098	23.01126044
20079	Kansas	Harvey	24.09237065	19.5323005
20081	Kansas	Haskell	28.14610958	14.78608957
20083	Kansas	Hodgeman	22.71727173	23.98239824
20085	Kansas	Jackson	24.90963855	19.05120482
20087	Kansas	Jefferson	22.80895916	18.6455863
20089	Kansas	Jewell	18.97219289	30.13023583
20091	Kansas	Johnson	24.37315394	14.5129737
20093	Kansas	Kearny	28.96271874	15.52117677
20095	Kansas	Kingman	21.94254446	21.68262654
20097	Kansas	Kiowa	22.81399046	21.93958665
20099	Kansas	Labette	24.00320577	19.09436987
20101	Kansas	Lane	22.11538462	23.52564103
20103	Kansas	Leavenworth	23.70439571	14.47905399
20105	Kansas	Lincoln	22.46113133	24.44591465
20107	Kansas	Linn	22.45128205	22.35897436
20109	Kansas	Logan	24.08579466	20.81575246
20111	Kansas	Lyon	22.26845477	15.1918817
20113	Kansas	McPherson	22.91060728	19.83389985
20115	Kansas	Marion	21.18828452	23.28870293
20117	Kansas	Marshall	23.83254474	21.72392512
20119	Kansas	Meade	25.59093102	19.27158707
20121	Kansas	Miami	24.51603325	16.71912114
20123	Kansas	Mitchell	23.30081301	23.57723577
20125	Kansas	Montgomery	23.77023661	19.89103362
20127	Kansas	Morris	20.50353197	24.72378192
20129	Kansas	Morton	24.25946757	20.28496438
20131	Kansas	Nemaha	25.98719842	20.16740522
20133	Kansas	Neosho	24.63168453	19.83574698
20135	Kansas	Ness	21.79577465	25.88028169
20137	Kansas	Norton	19.15285451	20.47882136
20139	Kansas	Osage	23.36114422	19.84191707
20141	Kansas	Osborne	20.43165468	24.97841727
20143	Kansas	Ottawa	22.61289211	20.38952086
20145	Kansas	Pawnee	16.44315757	20.98445596
20147	Kansas	Phillips	22.55031033	23.9044574
20149	Kansas	Pottawatomie	29.13457182	14.26453021
20151	Kansas	Pratt	24.66410749	20.20686714
20153	Kansas	Rawlins	20.97288676	27.91068581
20155	Kansas	Reno	22.40704501	19.76195823
20157	Kansas	Republic	20.75471698	27.74442539
20159	Kansas	Rice	22.72584199	19.33690064
20161	Kansas	Riley	16.66282241	9.509789289
20163	Kansas	Rooks	22.28206663	22.20227409
20165	Kansas	Rush	20.88587132	24.83026188
20167	Kansas	Russell	21.6302302	24.45345302
20169	Kansas	Saline	23.14111873	17.93349387
20171	Kansas	Scott	26.93485808	19.3587911
20173	Kansas	Sedgwick	25.68481349	14.5027229
20175	Kansas	Seward	31.72176309	9.779614325
20177	Kansas	Shawnee	23.63393597	18.19503209
20179	Kansas	Sheridan	25.1480458	23.05566522
20181	Kansas	Sherman	23.78369215	19.2744533
20183	Kansas	Smith	20.3719123	27.67138496
20185	Kansas	Stafford	23.43226424	22.18764959
20187	Kansas	Stanton	26.11977856	17.61449421
20189	Kansas	Stevens	28.90807699	15.90214067
20191	Kansas	Sumner	24.64341625	18.7119499
20193	Kansas	Thomas	23.36921281	17.66307872
20195	Kansas	Trego	17.9018976	26.49480845
20197	Kansas	Wabaunsee	23.36570518	20.01739383
20199	Kansas	Wallace	25.1497006	23.28675981
20201	Kansas	Washington	22.34317343	23.94833948
20203	Kansas	Wichita	26.0807601	20.23752969
20205	Kansas	Wilson	24.09694172	21.39642239
20207	Kansas	Woodson	21.11215834	24.28526547
20209	Kansas	Wyandotte	27.85499988	12.26742639
21000	Kentucky		22.57695257	16.35094604
21001	Kentucky	Adair	20.32786885	18.58443924
21003	Kentucky	Allen	22.99971594	17.63564056
21005	Kentucky	Anderson	23.54057274	15.76137316
21007	Kentucky	Ballard	21.19313197	20.9299411
21009	Kentucky	Barren	23.51050344	17.69739225
21011	Kentucky	Bath	25.12315271	16.797222
21013	Kentucky	Bell	21.25032933	19.21412172
21015	Kentucky	Boone	26.00868223	13.53576669
21017	Kentucky	Bourbon	22.95877923	18.90110979
21019	Kentucky	Boyd	21.27011008	19.51947502
21021	Kentucky	Boyle	19.9833887	19.12624585
21023	Kentucky	Bracken	23.35234859	16.62823158
21025	Kentucky	Breathitt	20.4070407	17.23243753
21027	Kentucky	Breckinridge	22.82715323	19.32999804
21029	Kentucky	Bullitt	21.95043728	15.6064587
21031	Kentucky	Butler	22.51800814	18.79110554
21033	Kentucky	Caldwell	22.37514746	20.85725521
21035	Kentucky	Calloway	18.11422001	16.90047272
21037	Kentucky	Campbell	20.820809	15.61855891
21039	Kentucky	Carlisle	22.76252358	21.44204569
21041	Kentucky	Carroll	26.0594207	15.22771724
21043	Kentucky	Carter	22.50407347	18.75648052
21045	Kentucky	Casey	22.9418429	20.12210473
21047	Kentucky	Christian	26.87697953	12.26576998
21049	Kentucky	Clark	22.30958095	17.87635521
21051	Kentucky	Clay	21.09922905	15.24496394
21053	Kentucky	Clinton	22.46717617	19.49833431
21055	Kentucky	Crittenden	22.05272014	20.77397644
21057	Kentucky	Cumberland	21.63988587	21.86514492
21059	Kentucky	Daviess	24.46490742	16.94097167
21061	Kentucky	Edmonson	18.35587421	20.74303406
21063	Kentucky	Elliott	18.24720298	19.75226425
21065	Kentucky	Estill	21.44668263	19.03084942
21067	Kentucky	Fayette	20.89041942	13.34671691
21069	Kentucky	Fleming	24.07843681	17.89772727
21071	Kentucky	Floyd	21.84126099	18.37913238
21073	Kentucky	Franklin	20.83833514	18.0025583
21075	Kentucky	Fulton	21.92810458	20.2124183
21077	Kentucky	Gallatin	24.21875	13.96059783
21079	Kentucky	Garrard	21.87357631	18.16059226
21081	Kentucky	Grant	26.51566419	13.74149118
21083	Kentucky	Graves	23.95958946	18.49291208
21085	Kentucky	Grayson	23.38057065	17.76908172
21087	Kentucky	Green	20.9068694	20.63535162
21089	Kentucky	Greenup	21.36497675	20.94816831
21091	Kentucky	Hancock	25.5537794	16.96734414
21093	Kentucky	Hardin	24.60672732	13.9521186
21095	Kentucky	Harlan	22.92778977	18.72467719
21097	Kentucky	Harrison	22.51570987	17.56310576
21099	Kentucky	Hart	24.50544801	16.56616947
21101	Kentucky	Henderson	23.1800136	17.57364392
21103	Kentucky	Henry	23.61852726	17.57109152
21105	Kentucky	Hickman	19.04546483	25.53720878
21107	Kentucky	Hopkins	22.60584006	18.44767906
21109	Kentucky	Jackson	22.70495462	17.2370183
21111	Kentucky	Jefferson	22.16576662	16.15837159
21113	Kentucky	Jessamine	24.10793769	14.9981454
21115	Kentucky	Johnson	21.80380595	18.39095864
21117	Kentucky	Kenton	23.80774581	14.44074411
21119	Kentucky	Knott	20.13751157	18.47150602
21121	Kentucky	Knox	23.37081523	17.26935855
21123	Kentucky	Larue	22.2478507	17.64171385
21125	Kentucky	Laurel	23.16174653	16.35266776
21127	Kentucky	Lawrence	23.71074433	17.33350459
21129	Kentucky	Lee	19.20944121	17.57429262
21131	Kentucky	Leslie	21.61096323	17.92369122
21133	Kentucky	Letcher	21.64025755	19.53057217
21135	Kentucky	Lewis	21.52070604	18.62412311
21137	Kentucky	Lincoln	23.84758968	18.22350268
21139	Kentucky	Livingston	20.37437784	21.7052586
21141	Kentucky	Logan	23.36136945	18.61499129
21143	Kentucky	Lyon	14.53364964	25.97078287
21145	Kentucky	McCracken	22.41912282	19.80228323
21147	Kentucky	McCreary	21.73138787	16.04434743
21149	Kentucky	McLean	23.83268483	19.45525292
21151	Kentucky	Madison	20.72579248	13.78940759
21153	Kentucky	Magoffin	22.32648439	17.17359651
21155	Kentucky	Marion	24.18058132	16.41929499
21157	Kentucky	Marshall	20.5924786	21.83001507
21159	Kentucky	Martin	19.60611146	16.61220525
21161	Kentucky	Mason	23.36443149	18.34985423
21163	Kentucky	Meade	22.3750653	14.02054675
21165	Kentucky	Menifee	18.49325686	20.97349248
21167	Kentucky	Mercer	21.98493616	18.77927804
21169	Kentucky	Metcalfe	23.55932203	18.68394816
21171	Kentucky	Monroe	22.57883934	18.80947938
21173	Kentucky	Montgomery	23.72088076	15.85292345
21175	Kentucky	Morgan	18.26901461	16.74784564
21177	Kentucky	Muhlenberg	20.65704816	19.12328589
21179	Kentucky	Nelson	23.58509084	15.64851366
21181	Kentucky	Nicholas	23.83477533	16.53642199
21183	Kentucky	Ohio	24.43641799	17.79798231
21185	Kentucky	Oldham	25.48066797	13.20445314
21187	Kentucky	Owen	22.09558824	18.50183824
21189	Kentucky	Owsley	22.56261181	19.61091234
21191	Kentucky	Pendleton	22.49294514	16.08507124
21193	Kentucky	Perry	22.93423272	16.97455159
21195	Kentucky	Pike	20.58319921	18.76990514
21197	Kentucky	Powell	24.11187912	15.87365375
21199	Kentucky	Pulaski	22.24130727	18.77040682
21201	Kentucky	Robertson	20.6088993	21.54566745
21203	Kentucky	Rockcastle	21.49253731	18.15522388
21205	Kentucky	Rowan	19.37111012	14.03002075
21207	Kentucky	Russell	22.66427249	20.18405252
21209	Kentucky	Scott	25.17891881	12.04154843
21211	Kentucky	Shelby	23.02650563	15.42520302
21213	Kentucky	Simpson	24.10275784	16.49306493
21215	Kentucky	Spencer	22.67745025	13.97786528
21217	Kentucky	Taylor	22.17307918	18.00070453
